340	3	_	ridicule	They were ridiculing him .	file://conllu/en/bibl.en_web.MAT.conllu#s340_0	
341	10	when?	enter	But when the crowd was put out , he entered in , took her by the hand , and the girl arose .	file://conllu/en/bibl.en_web.MAT.conllu#s341_0	
342	5	_	go	The report of this went out into all that land .	file://conllu/en/bibl.en_web.MAT.conllu#s342_0	
343	20	_	have	As Jesus passed by from there , two blind men followed him , calling out and saying , &quot; Have mercy on us , son of David ! &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s343_0	
344	12	when?	come	When he had come into the house , the blind men came to him .	file://conllu/en/bibl.en_web.MAT.conllu#s344_0	
345	9	_	believe (believe say)	Jesus said to them , &quot; Do you believe that I am able to do this ? &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s345_0	
346	2	_	tell	They told him , &quot; Yes , Lord . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s346_0	
347	7	then?	say	Then he touched their eyes , saying , &quot; According to your faith be it done to you . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s347_0	
348	4	_	open	Their eyes were opened .	file://conllu/en/bibl.en_web.MAT.conllu#s348_0	
349	3	_	commande	Jesus strictly commanded them , saying , &quot; See that no one knows about this . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s349_0	
350	3	but?	go	But they went out and spread abroad his fame in all that land .	file://conllu/en/bibl.en_web.MAT.conllu#s350_0	
351	16	as?	bring	As they went out , behold , a mute man who was demon possessed was brought to him .	file://conllu/en/bibl.en_web.MAT.conllu#s351_0	
352	11	when?	spoke	When the demon was cast out , the mute man spoke .	file://conllu/en/bibl.en_web.MAT.conllu#s352_0	
353	3	_	marvel	The multitudes marveled , saying , &quot; Nothing like this has ever been seen in Israel ! &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s353_0	
354	4	but?	say	But the Pharisees said , &quot; By the prince of the demons , he casts out demons . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s354_0	
355	2	and?	go	Jesus went about all the cities and the villages , teaching in their synagogues , and preaching the Good News of the Kingdom , and healing every disease and every sickness among the people .	file://conllu/en/bibl.en_web.MAT.conllu#s355_0	
356	10	because?	move	But when he saw the multitudes , he was moved with compassion for them , because they were harassed and scattered , like sheep without a shepherd .	file://conllu/en/bibl.en_web.MAT.conllu#s356_0	
357	3	indeed?	say	Then he said to his disciples , &quot; The harvest indeed is plentiful , but the laborers are few .	file://conllu/en/bibl.en_web.MAT.conllu#s357_0	
358	1	therefore?	pray	Pray therefore that the Lord of the harvest will send out laborers into his harvest . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s358_0	
359	2	and?	call	He called to himself his twelve disciples , and gave them authority over unclean spirits , to cast them out , and to heal every disease and every sickness .	file://conllu/en/bibl.en_web.MAT.conllu#s359_0	
360	8	_	be (be these)	Now the names of the twelve apostles are these .	file://conllu/en/bibl.en_web.MAT.conllu#s360_0	
361	33	and?	Matthew	The first , Simon , who is called Peter ; Andrew , his brother ; James the son of Zebedee ; John , his brother ; Philip ; Bartholomew ; Thomas ; Matthew the tax collector ; James the son of Alphaeus ; Lebbaeus , whose surname was Thaddaeus ; Simon the Canaanite ; and Judas Iscariot , who also betrayed him .	file://conllu/en/bibl.en_web.MAT.conllu#s361_0	
362	2	and?	send	Jesus sent these twelve out , and commanded them , saying , &quot; Do n't go among the Gentiles , and do n't enter into any city of the Samaritans .	file://conllu/en/bibl.en_web.MAT.conllu#s362_0	
363	3	rather?	go	Rather , go to the lost sheep of the house of Israel .	file://conllu/en/bibl.en_web.MAT.conllu#s363_0	
364	7	as?	say	As you go , preach , saying , ' The Kingdom of Heaven is at hand ! '	file://conllu/en/bibl.en_web.MAT.conllu#s364_0	
365	1	and?	Heal	Heal the sick , cleanse the lepers , and cast out demons .	file://conllu/en/bibl.en_web.MAT.conllu#s365_0	
366	3	so?	receive	Freely you received , so freely give .	file://conllu/en/bibl.en_web.MAT.conllu#s366_0	
367	3	nor?	take	Do n't take any gold , nor silver , nor brass in your money belts .	file://conllu/en/bibl.en_web.MAT.conllu#s367_0	
368	1	nor?	take	Take no bag for your journey , neither two coats , nor shoes , nor staff : for the laborer is worthy of his food .	file://conllu/en/bibl.en_web.MAT.conllu#s368_0	
369	7	and?	enter	Into whatever city or village you enter , find out who in it is worthy ; and stay there until you go on .	file://conllu/en/bibl.en_web.MAT.conllu#s369_0	
370	8	as?	greet	As you enter into the household , greet it .	file://conllu/en/bibl.en_web.MAT.conllu#s370_0	
371	7	but?	let	If the household is worthy , let your peace come on it , but if it is n't worthy , let your peace return to you .	file://conllu/en/bibl.en_web.MAT.conllu#s371_0	
372	4	nor?	receive	Whoever does n't receive you , nor hear your words , as you go out of that house or that city , shake off the dust from your feet .	file://conllu/en/bibl.en_web.MAT.conllu#s372_0	
373	1	_	most	Most certainly I tell you , it will be more tolerable for the land of Sodom and Gomorrah in the day of judgment than for that city .	file://conllu/en/bibl.en_web.MAT.conllu#s373_0	
374	5	as?	send	&quot; Behold , I send you out as sheep in the midst of wolves .	file://conllu/en/bibl.en_web.MAT.conllu#s374_0	
375	2	therefore?	be (be wise)	Therefore be wise as serpents , and harmless as doves .	file://conllu/en/bibl.en_web.MAT.conllu#s375_0	
376	2	for?	beware	But beware of men : for they will deliver you up to councils , and in their synagogues they will scourge you .	file://conllu/en/bibl.en_web.MAT.conllu#s376_0	
377	7	before?	bring	Yes , and you will be brought before governors and kings for my sake , for a testimony to them and to the nations .	file://conllu/en/bibl.en_web.MAT.conllu#s377_0	
378	10	when?	be (be anxious)	But when they deliver you up , do n't be anxious how or what you will say , for it will be given you in that hour what you will say .	file://conllu/en/bibl.en_web.MAT.conllu#s378_0	
379	3	for?	be (be you)	For it is not you who speak , but the Spirit of your Father who speaks in you .	file://conllu/en/bibl.en_web.MAT.conllu#s379_0	
380	4	and?	deliver	&quot; Brother will deliver up brother to death , and the father his child .	file://conllu/en/bibl.en_web.MAT.conllu#s380_0	
381	3	and?	rise	Children will rise up against parents , and cause them to be put to death .	file://conllu/en/bibl.en_web.MAT.conllu#s381_0	
382	4	but?	hat	You will be hated by all men for my name 's sake , but he who endures to the end will be saved .	file://conllu/en/bibl.en_web.MAT.conllu#s382_0	
383	39	until?	come	But when they persecute you in this city , flee into the next , for most certainly I tell you , you will not have gone through the cities of Israel , until the Son of Man has come .	file://conllu/en/bibl.en_web.MAT.conllu#s383_0	
384	4	nor?	be (be teacher)	&quot; A disciple is not above his teacher , nor a servant above his lord .	file://conllu/en/bibl.en_web.MAT.conllu#s384_0	
385	2	for?	be (be enough)	It is enough for the disciple that he be like his teacher , and the servant like his lord .	file://conllu/en/bibl.en_web.MAT.conllu#s385_0	
386	15	if?	those	If they have called the master of the house Beelzebul , how much more those of his household !	file://conllu/en/bibl.en_web.MAT.conllu#s386_0	
387	4	therefore?	be (be afraid)	Therefore do n't be afraid of them , for there is nothing covered that will not be revealed ; and hidden that will not be known .	file://conllu/en/bibl.en_web.MAT.conllu#s387_0	
388	3	and?	tell	What I tell you in the darkness , speak in the light ; and what you hear whispered in the ear , proclaim on the housetops .	file://conllu/en/bibl.en_web.MAT.conllu#s388_0	
389	3	but?	be (be afraid)	Do n't be afraid of those who kill the body , but are not able to kill the soul .	file://conllu/en/bibl.en_web.MAT.conllu#s389_0	
390	3	rather?	fear	Rather , fear him who is able to destroy both soul and body in Gehenna .	file://conllu/en/bibl.en_web.MAT.conllu#s390_0	
391	2	_	be (be sparrow)	&quot; Are n't two sparrows sold for an assarion coin ?	file://conllu/en/bibl.en_web.MAT.conllu#s391_0	
392	14	but?	will	Not one of them falls on the ground apart from your Father 's will , but the very hairs of your head are all numbered .	file://conllu/en/bibl.en_web.MAT.conllu#s392_0	
393	4	therefore?	be (be afraid)	Therefore do n't be afraid .	file://conllu/en/bibl.en_web.MAT.conllu#s393_0	
394	2	_	be (be value)	You are of more value than many sparrows .	file://conllu/en/bibl.en_web.MAT.conllu#s394_0	
395	13	therefore?	confess (confess confess)	Everyone therefore who confesses me before men , him I will also confess before my Father who is in heaven .	file://conllu/en/bibl.en_web.MAT.conllu#s395_0	
396	12	before?	deny (deny deny)	But whoever denies me before men , him I will also deny before my Father who is in heaven .	file://conllu/en/bibl.en_web.MAT.conllu#s396_0	
397	4	_	think	&quot; Do n't think that I came to send peace on the earth .	file://conllu/en/bibl.en_web.MAT.conllu#s397_0	
398	4	but?	come	I did n't come to send peace , but a sword .	file://conllu/en/bibl.en_web.MAT.conllu#s398_0	
399	3	for?	come	For I came to set a man at odds against his father , and a daughter against her mother , and a daughter in law against her mother in law .	file://conllu/en/bibl.en_web.MAT.conllu#s399_0	
400	6	_	be (be those)	A man 's foes will be those of his own household .	file://conllu/en/bibl.en_web.MAT.conllu#s400_0	
401	1	_	he	He who loves father or mother more than me is not worthy of me ; and he who loves son or daughter more than me is n't worthy of me .	file://conllu/en/bibl.en_web.MAT.conllu#s401_0	
402	1	_	he	He who does n't take his cross and follow after me , is n't worthy of me .	file://conllu/en/bibl.en_web.MAT.conllu#s402_0	
403	7	and?	lose	He who seeks his life will lose it ; and he who loses his life for my sake will find it .	file://conllu/en/bibl.en_web.MAT.conllu#s403_0	
404	1	_	he	He who receives you receives me , and he who receives me receives him who sent me .	file://conllu/en/bibl.en_web.MAT.conllu#s404_0	
405	13	_	receive	He who receives a prophet in the name of a prophet will receive a prophet 's reward .	file://conllu/en/bibl.en_web.MAT.conllu#s405_0	
406	15	_	receive	He who receives a righteous man in the name of a righteous man will receive a righteous man 's reward .	file://conllu/en/bibl.en_web.MAT.conllu#s406_0	
407	2	_	give	Whoever gives one of these little ones just a cup of cold water to drink in the name of a disciple , most certainly I tell you he will in no way lose his reward . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s407_0	
408	2	_	happen	It happened that when Jesus had finished directing his twelve disciples , he departed from there to teach and preach in their cities .	file://conllu/en/bibl.en_web.MAT.conllu#s408_0	
409	14	when?	send	Now when John heard in the prison the works of Christ , he sent two of his disciples and said to him , &quot; Are you he who comes , or should we look for another ? &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s409_0	
410	2	_	answer	Jesus answered them , &quot; Go and tell John the things which you hear and see : the blind receive their sight , the lame walk , the lepers are cleansed , the deaf hear , the dead are raised up , and the poor have good news preached to them .	file://conllu/en/bibl.en_web.MAT.conllu#s410_0	
411	2	_	be (be he)	Blessed is he who finds no occasion for stumbling in me . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s411_0	
412	8	as?	begin	As these went their way , Jesus began to say to the multitudes concerning John , &quot; What did you go out into the wilderness to see ?	file://conllu/en/bibl.en_web.MAT.conllu#s412_0	
413	2	_	reed	A reed shaken by the wind ?	file://conllu/en/bibl.en_web.MAT.conllu#s413_0	
414	5	but?	go	But what did you go out to see ?	file://conllu/en/bibl.en_web.MAT.conllu#s414_0	
415	2	_	man	A man in soft clothing ?	file://conllu/en/bibl.en_web.MAT.conllu#s415_0	
416	8	_	be (be house)	Behold , those who wear soft clothing are in king 's houses .	file://conllu/en/bibl.en_web.MAT.conllu#s416_0	
417	5	but?	go	But why did you go out ?	file://conllu/en/bibl.en_web.MAT.conllu#s417_0	
418	2	_	see	To see a prophet ?	file://conllu/en/bibl.en_web.MAT.conllu#s418_0	
419	4	_	tell	Yes , I tell you , and much more than a prophet .	file://conllu/en/bibl.en_web.MAT.conllu#s419_0	
420	16	before?	send	For this is he , of whom it is written , ' Behold , I send my messenger before your face , who will prepare your way before you . '	file://conllu/en/bibl.en_web.MAT.conllu#s420_0	
421	1	_	most	Most certainly I tell you , among those who are born of women there has not arisen anyone greater than John the Baptizer ; yet he who is least in the Kingdom of Heaven is greater than he .	file://conllu/en/bibl.en_web.MAT.conllu#s421_0	
422	21	and?	take	From the days of John the Baptizer until now , the Kingdom of Heaven suffers violence , and the violent take it by force .	file://conllu/en/bibl.en_web.MAT.conllu#s422_0	
423	4	for?	prophet	For all the prophets and the law prophesied until John .	file://conllu/en/bibl.en_web.MAT.conllu#s423_0	
424	10	if?	be (be Elijah)	If you are willing to receive it , this is Elijah , who is to come .	file://conllu/en/bibl.en_web.MAT.conllu#s424_0	
425	8	_	let	He who has ears to hear , let him hear .	file://conllu/en/bibl.en_web.MAT.conllu#s425_0	
426	4	but?	what	&quot; But to what shall I compare this generation ?	file://conllu/en/bibl.en_web.MAT.conllu#s426_0	
427	2	_	be	It is like children sitting in the marketplaces , who call to their companions and say , ' We played the flute for you , and you did n't dance .	file://conllu/en/bibl.en_web.MAT.conllu#s427_0	
428	10	for?	lament (lament mourn)	We mourned for you , and you did n't lament . '	file://conllu/en/bibl.en_web.MAT.conllu#s428_0	
429	3	for?	come	For John came neither eating nor drinking , and they say , ' He has a demon . '	file://conllu/en/bibl.en_web.MAT.conllu#s429_0	
430	5	and?	come	The Son of Man came eating and drinking , and they say , ' Behold , a gluttonous man and a drunkard , a friend of tax collectors and sinners ! '	file://conllu/en/bibl.en_web.MAT.conllu#s430_0	
431	4	but?	justifi	But wisdom is justified by her children . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s431_0	
432	3	because?	begin	Then he began to denounce the cities in which most of his mighty works had been done , because they did n't repent .	file://conllu/en/bibl.en_web.MAT.conllu#s432_0	
433	6	_	Chorazin	&quot; Woe to you , Chorazin !	file://conllu/en/bibl.en_web.MAT.conllu#s433_0	
434	3	_	you	Woe to you , Bethsaida !	file://conllu/en/bibl.en_web.MAT.conllu#s434_0	
435	22	for?	repent	For if the mighty works had been done in Tyre and Sidon which were done in you , they would have repented long ago in sackcloth and ashes .	file://conllu/en/bibl.en_web.MAT.conllu#s435_0	
436	3	for?	tell	But I tell you , it will be more tolerable for Tyre and Sidon on the day of judgment than for you .	file://conllu/en/bibl.en_web.MAT.conllu#s436_0	
437	13	_	go	You , Capernaum , who are exalted to heaven , you will go down to Hades .	file://conllu/en/bibl.en_web.MAT.conllu#s437_0	
438	20	until?	remain	For if the mighty works had been done in Sodom which were done in you , it would have remained until this day .	file://conllu/en/bibl.en_web.MAT.conllu#s438_0	
439	3	for?	tell	But I tell you that it will be more tolerable for the land of Sodom , on the day of judgment , than for you . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s439_0	
440	6	_	answer	At that time , Jesus answered , &quot; I thank you , Father ,	file://conllu/en/bibl.en_web.MAT.conllu#s440_0	
441	1	and?	Lord	Lord of heaven and earth , that you hid these things from the wise and understanding , and revealed them to infants .	file://conllu/en/bibl.en_web.MAT.conllu#s441_0	
442	3	so?	Father	Yes , Father , for so it was well pleasing in your sight .	file://conllu/en/bibl.en_web.MAT.conllu#s442_0	
443	5	_	deliver	All things have been delivered to me by my Father .	file://conllu/en/bibl.en_web.MAT.conllu#s443_0	
444	14	and?	know (know know)	No one knows the Son , except the Father ; neither does anyone know the Father , except the Son , and he to whom the Son desires to reveal him .	file://conllu/en/bibl.en_web.MAT.conllu#s444_0	
445	2	_	come	&quot; Come to me , all you who labor and are heavily burdened , and I will give you rest .	file://conllu/en/bibl.en_web.MAT.conllu#s445_0	
446	1	for?	take	Take my yoke upon you , and learn from me , for I am gentle and lowly in heart ; and you will find rest for your souls .	file://conllu/en/bibl.en_web.MAT.conllu#s446_0	
447	4	for?	be (be easy)	For my yoke is easy , and my burden is light . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s447_0	
448	6	_	go	At that time , Jesus went on the Sabbath day through the grain fields .	file://conllu/en/bibl.en_web.MAT.conllu#s448_0	
449	3	and?	be (be hungry)	His disciples were hungry and began to pluck heads of grain and to eat .	file://conllu/en/bibl.en_web.MAT.conllu#s449_0	
450	7	when?	see (see say)	But the Pharisees , when they saw it , said to him , &quot; Behold , your disciples do what is not lawful to do on the Sabbath . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s450_0	
451	11	when?	read (read say)	But he said to them , &quot; Have n't you read what David did , when he was hungry , and those who were with him ; how he entered into the house of God , and ate the show bread , which was not lawful for him to eat , neither for those who were with him , but only for the priests ?	file://conllu/en/bibl.en_web.MAT.conllu#s451_0	
452	5	and?	read	Or have you not read in the law , that on the Sabbath day , the priests in the temple profane the Sabbath , and are guiltless ?	file://conllu/en/bibl.en_web.MAT.conllu#s452_0	
453	3	but?	tell	But I tell you that one greater than the temple is here .	file://conllu/en/bibl.en_web.MAT.conllu#s453_0	
454	23	but?	condemn	But if you had known what this means , 'I desire mercy , and not sacrifice , ' you would not have condemned the guiltless .	file://conllu/en/bibl.en_web.MAT.conllu#s454_0	
455	6	for?	be (be Lord)	For the Son of Man is Lord of the Sabbath . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s455_0	
456	2	and?	depart	He departed there , and went into their synagogue .	file://conllu/en/bibl.en_web.MAT.conllu#s456_0	
457	2	and?	behold	And behold there was a man with a withered hand .	file://conllu/en/bibl.en_web.MAT.conllu#s457_0	
458	2	_	ask	They asked him , &quot; Is it lawful to heal on the Sabbath day ? &quot; that they might accuse him .	file://conllu/en/bibl.en_web.MAT.conllu#s458_0	
459	2	_	say	He said to them , &quot; What man is there among you , who has one sheep , and if this one falls into a pit on the Sabbath day , wo n't he grab on to it , and lift it out ?	file://conllu/en/bibl.en_web.MAT.conllu#s459_0	
460	7	then?	be (be man)	Of how much more value then is a man than a sheep !	file://conllu/en/bibl.en_web.MAT.conllu#s460_0	
461	3	therefore?	be (be lawful)	Therefore it is lawful to do good on the Sabbath day . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s461_0	
462	3	then?	tell	Then he told the man , &quot; Stretch out your hand . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s462_0	
463	2	and?	stretch	He stretched it out ; and it was restored whole , just like the other .	file://conllu/en/bibl.en_web.MAT.conllu#s463_0	
464	4	but?	go	But the Pharisees went out , and conspired against him , how they might destroy him .	file://conllu/en/bibl.en_web.MAT.conllu#s464_0	
465	6	_	withdraw	Jesus , perceiving that , withdrew from there .	file://conllu/en/bibl.en_web.MAT.conllu#s465_0	
466	3	and?	follow	Great multitudes followed him ; and he healed them all , and commanded them that they should not make him known : that it might be fulfilled which was spoken through Isaiah the prophet , saying , &quot; Behold , my servant whom I have chosen ; my beloved in whom my soul is well pleased :	file://conllu/en/bibl.en_web.MAT.conllu#s466_0	
467	3	_	put	I will put my Spirit on him .	file://conllu/en/bibl.en_web.MAT.conllu#s467_0	
468	3	_	proclaim	He will proclaim justice to the nations .	file://conllu/en/bibl.en_web.MAT.conllu#s468_0	
469	4	nor?	strive	He will not strive , nor shout ; neither will anyone hear his voice in the streets .	file://conllu/en/bibl.en_web.MAT.conllu#s469_0	
470	4	_	break	He wo n't break a bruised reed .	file://conllu/en/bibl.en_web.MAT.conllu#s470_0	
471	4	until?	quench	He wo n't quench a smoking flax , until he leads justice to victory .	file://conllu/en/bibl.en_web.MAT.conllu#s471_0	
472	8	_	hope	In his name , the nations will hope . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s472_0	
473	13	then?	bring	Then one possessed by a demon , blind and mute , was brought to him and he healed him , so that the blind and mute man both spoke and saw .	file://conllu/en/bibl.en_web.MAT.conllu#s473_0	
474	5	and?	amaze	All the multitudes were amazed , and said , &quot; Can this be the son of David ? &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s474_0	
475	5	when?	hear (hear say)	But when the Pharisees heard it , they said , &quot; This man does not cast out demons , except by Beelzebul , the prince of the demons . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s475_0	
476	1	_	know (know say)	Knowing their thoughts , Jesus said to them , &quot; Every kingdom divided against itself is brought to desolation , and every city or house divided against itself will not stand .	file://conllu/en/bibl.en_web.MAT.conllu#s476_0	
477	9	if?	divide	If Satan casts out Satan , he is divided against himself .	file://conllu/en/bibl.en_web.MAT.conllu#s477_0	
478	6	then?	stand	How then will his kingdom stand ?	file://conllu/en/bibl.en_web.MAT.conllu#s478_0	
479	7	if?	demon	If I by Beelzebul cast out demons , by whom do your children cast them out ?	file://conllu/en/bibl.en_web.MAT.conllu#s479_0	
480	4	therefore?	be (be judge)	Therefore they will be your judges .	file://conllu/en/bibl.en_web.MAT.conllu#s480_0	
481	19	then?	come	But if I by the Spirit of God cast out demons , then the Kingdom of God has come upon you .	file://conllu/en/bibl.en_web.MAT.conllu#s481_0	
482	5	and?	enter	Or how can one enter into the house of the strong man , and plunder his goods , unless he first bind the strong man ?	file://conllu/en/bibl.en_web.MAT.conllu#s482_0	
483	4	then?	plunder	Then he will plunder his house .	file://conllu/en/bibl.en_web.MAT.conllu#s483_0	
484	8	and?	be (be I)	&quot; He who is not with me is against me , and he who does n't gather with me , scatters .	file://conllu/en/bibl.en_web.MAT.conllu#s484_0	
485	3	therefore?	tell	Therefore I tell you , every sin and blasphemy will be forgiven men , but the blasphemy against the Spirit will not be forgiven men .	file://conllu/en/bibl.en_web.MAT.conllu#s485_0	
486	14	but?	forgive	Whoever speaks a word against the Son of Man , it will be forgiven him ; but whoever speaks against the Holy Spirit , it will not be forgiven him , neither in this age , nor in that which is to come .	file://conllu/en/bibl.en_web.MAT.conllu#s486_0	
487	3	and?	make	&quot; Either make the tree good , and its fruit good , or make the tree corrupt , and its fruit corrupt ; for the tree is known by its fruit .	file://conllu/en/bibl.en_web.MAT.conllu#s487_0	
488	2	_	offspring	You offspring of vipers , how can you , being evil , speak good things ?	file://conllu/en/bibl.en_web.MAT.conllu#s488_0	
489	12	for?	speak	For out of the abundance of the heart , the mouth speaks .	file://conllu/en/bibl.en_web.MAT.conllu#s489_0	
490	9	_	bring	The good man out of his good treasure brings out good things , and the evil man out of his evil treasure brings out evil things .	file://conllu/en/bibl.en_web.MAT.conllu#s490_0	
491	2	_	tell	I tell you that every idle word that men speak , they will give account of it in the day of judgment .	file://conllu/en/bibl.en_web.MAT.conllu#s491_0	
492	7	for?	be (be justifi)	For by your words you will be justified , and by your words you will be condemned . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s492_0	
493	2	then?	certain	Then certain of the scribes and Pharisees answered , &quot; Teacher , we want to see a sign from you . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s493_0	
494	3	but?	answer	But he answered them , &quot; An evil and adulterous generation seeks after a sign , but no sign will be given it but the sign of Jonah the prophet .	file://conllu/en/bibl.en_web.MAT.conllu#s494_0	
495	4	for?	be (be day)	For as Jonah was three days and three nights in the belly of the whale , so will the Son of Man be three days and three nights in the heart of the earth .	file://conllu/en/bibl.en_web.MAT.conllu#s495_0	
496	6	and?	stand	The men of Nineveh will stand up in the judgment with this generation , and will condemn it , for they repented at the preaching of Jonah ; and behold , someone greater than Jonah is here .	file://conllu/en/bibl.en_web.MAT.conllu#s496_0	
497	7	and?	rise	The queen of the south will rise up in the judgment with this generation , and will condemn it , for she came from the ends of the earth to hear the wisdom of Solomon ; and behold , someone greater than Solomon is here .	file://conllu/en/bibl.en_web.MAT.conllu#s497_0	
498	15	but?	pass	But the unclean spirit , when he is gone out of the man , passes through waterless places , seeking rest , and does n't find it .	file://conllu/en/bibl.en_web.MAT.conllu#s498_0	
499	3	then?	say	Then he says , 'I will return into my house from which I came out , ' and when he has come back , he finds it empty , swept , and put in order .	file://conllu/en/bibl.en_web.MAT.conllu#s499_0	
500	3	then?	go	Then he goes , and takes with himself seven other spirits more evil than he is , and they enter in and dwell there .	file://conllu/en/bibl.en_web.MAT.conllu#s500_0	
501	7	_	become	The last state of that man becomes worse than the first .	file://conllu/en/bibl.en_web.MAT.conllu#s501_0	
502	5	also?	be (be generation)	Even so will it be also to this evil generation . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s502_0	
503	17	_	stood	While he was yet speaking to the multitudes , behold , his mother and his brothers stood outside , seeking to speak to him .	file://conllu/en/bibl.en_web.MAT.conllu#s503_0	
504	2	_	say	One said to him , &quot; Behold , your mother and your brothers stand outside , seeking to speak to you . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s504_0	
505	3	but?	answer	But he answered him who spoke to him , &quot; Who is my mother ?	file://conllu/en/bibl.en_web.MAT.conllu#s505_0	
506	2	_	be (be who)	Who are my brothers ? &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s506_0	
507	2	and?	stretch	He stretched out his hand towards his disciples , and said , &quot; Behold , my mother and my brothers !	file://conllu/en/bibl.en_web.MAT.conllu#s507_0	
508	15	for?	be (be brother)	For whoever does the will of my Father who is in heaven , he is my brother , and sister , and mother . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s508_0	
509	5	and?	go	On that day Jesus went out of the house , and sat by the seaside .	file://conllu/en/bibl.en_web.MAT.conllu#s509_0	
510	3	so?	gather	Great multitudes gathered to him , so that he entered into a boat , and sat , and all the multitude stood on the beach .	file://conllu/en/bibl.en_web.MAT.conllu#s510_0	
511	10	_	say (say speak)	He spoke to them many things in parables , saying , &quot; Behold , a farmer went out to sow .	file://conllu/en/bibl.en_web.MAT.conllu#s511_0	
512	7	and?	fell	As he sowed , some seeds fell by the roadside , and the birds came and devoured them .	file://conllu/en/bibl.en_web.MAT.conllu#s512_0	
513	2	and?	fall	Others fell on rocky ground , where they did n't have much soil , and immediately they sprang up , because they had no depth of earth .	file://conllu/en/bibl.en_web.MAT.conllu#s513_0	
514	9	when?	scorch	When the sun had risen , they were scorched .	file://conllu/en/bibl.en_web.MAT.conllu#s514_0	
515	8	because?	wither	Because they had no root , they withered away .	file://conllu/en/bibl.en_web.MAT.conllu#s515_0	
516	2	_	fall	Others fell among thorns .	file://conllu/en/bibl.en_web.MAT.conllu#s516_0	
517	3	and?	grow	The thorns grew up and choked them .	file://conllu/en/bibl.en_web.MAT.conllu#s517_0	
518	2	and?	fall	Others fell on good soil , and yielded fruit : some one hundred times as much , some sixty , and some thirty .	file://conllu/en/bibl.en_web.MAT.conllu#s518_0	
519	8	_	let	He who has ears to hear , let him hear . &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s519_0	
520	3	and?	come	The disciples came , and said to him , &quot; Why do you speak to them in parables ? &quot;	file://conllu/en/bibl.en_web.MAT.conllu#s520_0	
521	2	but?	answer	He answered them , &quot; To you it is given to know the mysteries of the Kingdom of Heaven , but it is not given to them .	file://conllu/en/bibl.en_web.MAT.conllu#s521_0	
522	3	for?	have	For whoever has , to him will be given , and he will have abundance , but whoever does n't have , from him will be taken away even that which he has .	file://conllu/en/bibl.en_web.MAT.conllu#s522_0	
523	14	therefore?	see (see see speak)	Therefore I speak to them in parables , because seeing they do n't see , and hearing , they do n't hear , neither do they understand .	file://conllu/en/bibl.en_web.MAT.conllu#s523_0	
524	8	else?	fulfil	In them the prophecy of Isaiah is fulfilled , which says , ' By hearing you will hear , and will in no way understand ; Seeing you will see , and will in no way perceive : for this people 's heart has grown callous , their ears are dull of hearing , they have closed their eyes ; or else perhaps they might perceive with their eyes , hear with their ears , understand with their heart , and should turn again ; and I would heal them . '	file://conllu/en/bibl.en_web.MAT.conllu#s524_0	
525	4	for?	be (be bless)	&quot; But blessed are your eyes , for they see ; and your ears , for they hear .	file://conllu/en/bibl.en_web.MAT.conllu#s525_0	
526	25	for?	see (see tell)	For most certainly I tell you that many prophets and righteous men desired to see the things which you see , and did n't see them ; and to hear the things which you hear , and did n't hear them .	file://conllu/en/bibl.en_web.MAT.conllu#s526_0	
527	2	then?	hear	&quot; Hear , then , the parable of the farmer .	file://conllu/en/bibl.en_web.MAT.conllu#s527_0	
528	19	when?	come	When anyone hears the word of the Kingdom , and does n't understand it , the evil one comes , and snatches away that which has been sown in his heart .	file://conllu/en/bibl.en_web.MAT.conllu#s528_0	
529	2	_	be (be what)	This is what was sown by the roadside .	file://conllu/en/bibl.en_web.MAT.conllu#s529_0	
530	3	_	sow	What was sown on the rocky places , this is he who hears the word , and immediately with joy receives it ; yet he has no root in himself , but endures for a while .	file://conllu/en/bibl.en_web.MAT.conllu#s530_0	
